time,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover
2018-03-25 14:00:00,0.0,32.07,32.64,17.3,0.41,,3.88,0.19
2018-03-25 15:00:00,0.0,32.07,33.89,19.47,0.47,,0.93,0.19
2018-03-25 16:00:00,0.0,30.95,33.12,20.2,0.53,,4.22,0.19
2018-03-25 17:00:00,0.0,28.06,29.68,19.89,0.61,,7.93,0.19
2018-03-25 18:00:00,0.0,26.25,26.65,19.31,0.66,,6.53,0.19
2018-03-25 19:00:00,0.0,24.66,25.02,18.93,0.71,,2.33,
2018-03-25 20:00:00,0.0,24.17,24.55,19.06,0.73,,4.96,
2018-03-25 21:00:00,0.0,24.42,24.72,18.31,0.69,,0.77,0.38
2018-03-25 22:00:00,0.0,24.42,24.77,18.72,0.71,,0.64,0.19
2018-03-25 23:00:00,0.0,24.17,24.49,18.58,0.71,,0.0,0.19
2018-03-26 00:00:00,0.0,24.97,25.24,18.08,0.66,,0.0,0.19
2018-03-26 01:00:00,0.0,24.09,24.34,17.88,0.68,,0.0,0.19
2018-03-26 02:00:00,0.0,23.21,23.43,17.58,0.71,,0.0,0.75
2018-03-26 03:00:00,,19.63,20.01,17.99,0.9,,5.41,
2018-03-26 04:00:00,0.0,22.64,22.8,16.99,0.7,,,0.19
2018-03-26 05:00:00,0.0,21.63,21.81,16.99,0.75,,5.41,
2018-03-26 06:00:00,0.0,22.05,22.26,17.3,0.74,,5.99,
2018-03-26 07:00:00,0.0,22.98,23.25,17.92,0.73,,8.06,
2018-03-26 08:00:00,0.0,24.97,25.34,18.99,0.69,,10.8,
2018-03-26 09:00:00,0.0,26.68,27.86,18.99,0.63,,8.45,0.19
2018-03-26 10:00:00,0.0,28.37,29.93,19.67,0.59,,9.37,0.19
2018-03-26 11:00:00,0.0,29.74,31.99,20.6,0.58,,11.67,0.36
2018-03-26 12:00:00,0.0,30.74,33.16,20.6,0.55,,11.06,0.36
2018-03-26 13:00:00,0.0,31.43,34.02,20.67,0.53,,11.64,0.36
2018-03-26 14:00:00,0.0,32.87,34.44,18.93,0.44,,4.94,0.19
2018-03-26 15:00:00,0.0,31.82,34.41,20.59,0.52,,6.32,0.19
2018-03-26 16:00:00,0.0,31.02,33.63,20.79,0.55,,5.84,0.19
2018-03-26 17:00:00,0.0,29.43,31.34,20.11,0.57,,5.28,
2018-03-26 18:00:00,0.0,27.51,29.56,21.14,0.68,,4.02,
2018-03-26 19:00:00,0.0,26.03,26.63,21.14,0.75,,6.05,0.19
2018-03-26 20:00:00,0.0,25.48,25.94,19.88,0.71,,1.26,
2018-03-26 21:00:00,0.0,26.72,28.03,19.5,0.65,,0.0,0.75
2018-03-26 22:00:00,0.0,25.92,26.39,19.99,0.7,,0.0,
2018-03-26 23:00:00,0.0,25.39,25.87,19.99,0.72,,0.0,
2018-03-27 00:00:00,0.0,24.34,24.8,19.71,0.75,,1.96,
2018-03-27 01:00:00,0.0,23.56,23.95,19.06,0.76,,0.69,
2018-03-27 02:00:00,0.0,23.56,23.94,18.99,0.76,,0.0,
2018-03-27 03:00:00,0.0,23.0,23.36,18.73,0.77,,0.0,
2018-03-27 04:00:00,0.0,21.88,22.23,18.39,0.81,,0.0,
2018-03-27 05:00:00,0.0,21.33,21.68,18.3,0.83,,0.0,
2018-03-27 06:00:00,0.0,21.91,22.31,18.76,0.82,,1.74,0.13
2018-03-27 07:00:00,0.0,23.18,23.61,19.26,0.79,,0.95,
2018-03-27 08:00:00,0.0,25.97,26.48,20.32,0.71,,3.27,
2018-03-27 09:00:00,0.0,27.36,29.16,20.64,0.67,,1.9,0.19
2018-03-27 10:00:00,0.0,29.37,31.57,20.62,0.59,,3.64,0.44
2018-03-27 11:00:00,0.0,30.05,32.09,20.2,0.56,,1.54,0.36
2018-03-27 12:00:00,0.0,31.28,32.58,18.76,0.47,,2.85,0.36
2018-03-27 13:00:00,0.0,31.02,32.35,18.84,0.48,,1.61,0.58
2018-03-27 14:00:00,0.0,30.96,34.16,21.58,0.58,,6.61,0.58
2018-03-27 15:00:00,0.0,31.02,34.33,21.68,0.58,,9.17,0.36
2018-03-27 16:00:00,0.0,29.97,33.23,21.94,0.62,,5.52,0.19
2018-03-27 17:00:00,0.0,29.06,31.93,21.77,0.65,,7.19,0.19
2018-03-27 18:00:00,0.0,27.04,29.01,21.31,0.71,,8.32,0.19
2018-03-27 19:00:00,0.0,25.22,25.83,21.07,0.78,,4.52,0.19
2018-03-27 20:00:00,0.0,26.45,27.78,19.73,0.67,,2.72,
2018-03-27 21:00:00,0.0,25.67,26.11,19.72,0.7,,0.0,0.63
2018-03-27 22:00:00,0.0,25.39,25.78,19.17,0.69,,1.85,
2018-03-27 23:00:00,0.0,24.68,25.15,19.85,0.75,,0.0,
2018-03-28 00:00:00,0.0,24.61,25.1,19.98,0.75,,0.0,0.88
2018-03-28 01:00:00,0.0,24.09,24.67,20.61,0.81,,0.0,
2018-03-28 02:00:00,0.0,20.63,21.36,20.63,1.0,,5.41,
2018-03-28 03:00:00,0.0,20.63,21.26,20.0,0.96,,12.96,
2018-03-28 04:00:00,0.0,22.44,22.99,19.99,0.86,,0.0,0.44
2018-03-28 05:00:00,0.0,21.88,22.37,19.38,0.86,,0.0,0.44
2018-03-28 06:00:00,0.0,22.05,22.51,19.25,0.84,,0.63,0.39
2018-03-28 07:00:00,0.0,23.48,23.94,19.59,0.79,,0.6,0.19
2018-03-28 08:00:00,0.0,25.97,26.47,20.22,0.71,,3.25,
2018-03-28 09:00:00,0.0,27.36,29.02,20.26,0.65,,5.6,0.19
2018-03-28 10:00:00,0.0,28.21,29.88,19.97,0.61,,4.81,0.19
2018-03-28 11:00:00,0.0,30.74,32.55,19.68,0.52,,0.0,0.26
2018-03-28 12:00:00,0.0,31.02,32.12,18.42,0.47,,4.09,0.19
2018-03-28 13:00:00,0.0,32.07,33.14,18.24,0.44,,5.25,0.19
2018-03-28 14:00:00,0.0,32.05,34.12,19.84,0.49,,3.23,0.19
2018-03-28 15:00:00,0.0,31.28,33.47,20.17,0.52,,7.82,0.19
2018-03-28 16:00:00,0.0,30.23,32.03,19.77,0.54,,9.12,0.19
2018-03-28 17:00:00,0.0,27.87,29.39,19.69,0.61,,8.3,
2018-03-28 18:00:00,0.0,26.03,26.44,19.43,0.67,,8.13,0.75
2018-03-28 19:00:00,0.0,25.22,25.4,17.18,0.61,,4.81,
2018-03-28 20:00:00,0.0,24.42,24.67,17.91,0.67,,3.23,
2018-03-28 21:00:00,0.0,24.04,24.48,19.53,0.76,,3.32,0.63
2018-03-28 22:00:00,0.0,24.86,25.26,19.34,0.72,,0.77,
2018-03-28 23:00:00,0.0,24.17,24.58,19.34,0.74,,0.0,
2018-03-29 00:00:00,0.0,23.62,24.09,19.72,0.79,,0.0,
2018-03-29 01:00:00,0.0,23.56,24.04,19.76,0.79,,0.0,
2018-03-29 02:00:00,0.0,23.0,23.45,19.41,0.8,,0.77,
2018-03-29 03:00:00,0.0,22.44,22.87,19.14,0.82,,0.0,
2018-03-29 04:00:00,0.0,21.88,22.31,18.99,0.84,,0.5,
2018-03-29 05:00:00,0.0,21.33,21.81,19.19,0.88,,0.0,
2018-03-29 06:00:00,0.0,21.57,22.0,18.92,0.85,,0.0,0.4
2018-03-29 07:00:00,0.0,22.58,23.04,19.35,0.82,,0.77,0.19
2018-03-29 08:00:00,0.0,25.36,25.81,19.77,0.71,,0.0,0.19
2018-03-29 09:00:00,0.0,26.68,28.1,19.94,0.67,,5.04,0.19
2018-03-29 10:00:00,0.0,27.66,29.24,19.92,0.63,,3.23,0.19
2018-03-29 11:00:00,0.0,29.67,31.44,19.83,0.56,,4.99,0.19
2018-03-29 12:00:00,0.0,31.05,33.35,20.37,0.53,,5.05,0.32
2018-03-29 13:00:00,0.0,31.02,33.77,20.98,0.55,,8.29,0.19
2018-03-29 14:00:00,0.0,30.78,33.22,20.63,0.55,,6.76,0.19
2018-03-29 15:00:00,0.0,31.28,34.48,21.49,0.56,,5.89,0.19
2018-03-29 16:00:00,0.0,29.72,32.32,21.14,0.6,,5.99,0.19
2018-03-29 17:00:00,0.0,28.29,30.33,20.68,0.63,,4.76,0.19
2018-03-29 18:00:00,0.0,26.81,27.96,18.84,0.62,,4.72,0.19
2018-03-29 19:00:00,0.0,25.22,25.33,16.53,0.59,,4.35,0.19
2018-03-29 20:00:00,0.0,24.68,24.74,16.13,0.59,,3.69,
2018-03-29 21:00:00,0.0,24.09,24.13,15.94,0.6,,0.0,
2018-03-29 22:00:00,0.0,23.38,23.41,15.86,0.63,,0.0,
2018-03-29 23:00:00,0.0,23.56,23.61,16.06,0.63,,2.78,
2018-03-30 00:00:00,0.0,22.51,22.56,16.02,0.67,,1.88,
2018-03-30 01:00:00,0.0,22.81,22.93,16.7,0.68,,0.77,
2018-03-30 02:00:00,0.0,22.81,22.99,17.24,0.71,,0.77,
2018-03-30 03:00:00,0.0,22.25,22.53,17.99,0.77,,0.0,
2018-03-30 04:00:00,0.0,22.25,22.52,17.91,0.76,,0.0,
2018-03-30 05:00:00,0.0,21.88,22.13,17.56,0.76,,0.0,
2018-03-30 06:00:00,0.0,21.53,21.75,17.3,0.77,,0.0,0.75
2018-03-30 07:00:00,0.0,22.77,23.07,18.22,0.76,,0.0,
2018-03-30 08:00:00,0.0,27.04,28.29,19.17,0.62,,0.45,
2018-03-30 09:00:00,0.0,27.51,28.64,18.71,0.59,,1.45,
2018-03-30 10:00:00,0.0,29.06,30.21,18.71,0.54,,0.0,0.19
2018-03-30 11:00:00,0.0,30.23,31.41,18.67,0.5,,2.66,0.19
2018-03-30 12:00:00,0.0,31.28,32.72,19.0,0.48,,3.09,0.36
2018-03-30 13:00:00,0.0,32.11,35.57,21.58,0.54,,6.26,0.36
2018-03-30 14:00:00,0.0,31.82,35.72,22.14,0.57,,7.27,0.26
2018-03-30 15:00:00,0.0,30.43,34.68,22.94,0.64,,6.04,0.26
2018-03-30 16:00:00,0.0,28.13,31.29,22.73,0.73,,12.17,0.26
2018-03-30 17:00:00,0.0,27.04,29.53,22.61,0.77,,10.96,0.26
2018-03-30 18:00:00,0.0,25.98,27.65,22.44,0.81,,7.34,0.19
2018-03-30 19:00:00,0.0,25.22,26.03,22.55,0.85,,1.82,0.36
2018-03-30 20:00:00,0.0,24.66,25.41,22.06,0.86,,0.0,0.36
2018-03-30 21:00:00,1.0135,23.94,24.7,21.94,0.89,,0.0,0.19
2018-03-30 22:00:00,0.0864,23.58,24.45,22.54,0.94,,0.0,0.36
2018-03-30 23:00:00,0.0,23.58,24.49,22.81,0.95,,0.0,0.44
2018-03-31 00:00:00,0.0,23.74,24.61,22.58,0.93,,0.87,0.44
2018-03-31 01:00:00,0.0,23.34,24.09,21.67,0.9,,0.0,0.44
2018-03-31 02:00:00,0.0,23.34,24.06,21.41,0.89,,0.0,0.44
2018-03-31 03:00:00,0.0,23.34,24.08,21.58,0.9,,0.0,0.44
2018-03-31 04:00:00,0.0,22.25,22.87,20.48,0.9,,0.0,0.19
2018-03-31 05:00:00,0.0,20.77,21.42,20.12,0.96,,0.0,0.19
2018-03-31 06:00:00,0.0,21.25,21.69,18.92,0.87,,0.0,0.19
2018-03-31 07:00:00,0.0,23.12,23.59,19.65,0.81,,4.54,
2018-03-31 08:00:00,0.0,25.22,25.44,17.58,0.63,,9.95,0.19
2018-03-31 09:00:00,0.0,26.72,27.91,19.03,0.63,,5.21,0.25
2018-03-31 10:00:00,0.0,29.09,29.59,17.11,0.49,,12.52,0.19
2018-03-31 11:00:00,0.0,29.67,29.82,16.25,0.44,,3.75,0.19
2018-03-31 12:00:00,0.0,31.05,31.05,15.59,0.39,,5.86,0.13
2018-03-31 13:00:00,0.0,32.12,32.12,15.59,0.37,,2.03,
2018-03-31 14:00:00,0.0,32.07,32.07,15.51,0.37,,4.07,0.19
2018-03-31 15:00:00,0.0,33.13,33.13,15.6,0.35,,3.93,0.19
2018-03-31 16:00:00,0.0,32.04,32.77,17.6,0.42,,5.83,0.19
2018-03-31 17:00:00,0.0,29.09,31.26,20.64,0.6,,2.82,0.19
2018-03-31 18:00:00,0.0,26.98,29.05,21.64,0.73,,3.04,0.19
2018-03-31 19:00:00,0.0,25.68,26.11,19.53,0.69,,1.19,0.19
2018-03-31 20:00:00,0.0,25.18,25.61,19.54,0.71,,1.53,0.26
2018-03-31 21:00:00,0.0,24.62,25.07,19.7,0.74,,0.26,0.19
2018-03-31 22:00:00,0.0,24.35,24.74,19.17,0.73,,2.61,
2018-03-31 23:00:00,0.0,24.09,24.41,18.52,0.71,,1.61,
2018-04-01 00:00:00,0.0,23.31,23.61,18.27,0.73,,6.36,
2018-04-01 01:00:00,0.0,23.91,23.97,16.12,0.62,,0.71,
2018-04-01 02:00:00,0.0,22.44,22.47,15.83,0.66,,0.84,
2018-04-01 03:00:00,0.0,22.81,22.81,15.32,0.63,,3.6,
2018-04-01 04:00:00,0.0,22.81,22.81,15.32,0.63,,1.56,
2018-04-01 05:00:00,0.0,21.88,21.88,15.32,0.66,,1.74,
2018-04-01 06:00:00,0.0,20.23,20.23,14.98,0.72,,0.32,0.38
2018-04-01 07:00:00,0.0,21.81,21.81,15.09,0.66,,3.09,
2018-04-01 08:00:00,0.0,24.29,24.3,15.59,0.58,,4.92,
2018-04-01 09:00:00,0.0,26.25,26.25,13.59,0.46,,11.8,
2018-04-01 10:00:00,0.0,27.91,27.91,13.36,0.41,,11.22,
2018-04-01 11:00:00,0.0,30.14,30.14,13.67,0.37,,6.16,
2018-04-01 12:00:00,0.0,31.73,31.73,13.13,0.32,,8.03,
2018-04-01 13:00:00,0.0,31.74,31.74,12.92,0.32,,9.66,
2018-04-01 14:00:00,0.0,31.82,31.82,11.54,0.29,,4.65,
2018-04-01 15:00:00,0.0,31.53,31.53,13.91,0.34,,5.18,0.19
2018-04-01 16:00:00,0.0,29.17,30.59,19.23,0.55,,8.24,0.19
2018-04-01 17:00:00,0.0,27.32,28.74,19.62,0.63,,7.74,0.19
2018-04-01 18:00:00,0.0,25.36,25.87,20.32,0.74,,8.37,0.26
2018-04-01 19:00:00,0.0,24.36,24.98,21.02,0.82,,6.68,0.36
2018-04-01 20:00:00,0.0,23.38,24.02,20.93,0.86,,4.8,0.44
2018-04-01 21:00:00,0.0,23.12,23.75,20.77,0.87,,1.8,0.39
2018-04-01 22:00:00,0.0,23.12,23.77,20.92,0.87,,1.21,0.44
2018-04-01 23:00:00,0.0,22.51,23.15,20.67,0.89,,0.0,0.44
2018-04-02 00:00:00,0.0,22.51,23.11,20.41,0.88,,0.63,0.4
2018-04-02 01:00:00,0.0,22.64,23.12,19.53,0.83,,0.0,0.44
2018-04-02 02:00:00,0.0,22.64,23.05,18.98,0.8,,0.0,
2018-04-02 03:00:00,0.0,21.63,21.93,17.94,0.8,,0.0,
2018-04-02 04:00:00,0.0,21.63,21.93,17.94,0.8,,0.0,0.44
2018-04-02 05:00:00,0.0,20.77,21.04,17.58,0.82,,0.0,
2018-04-02 06:00:00,0.0,21.36,21.55,17.09,0.77,,0.0,0.88
2018-04-02 07:00:00,0.0,21.46,21.6,16.71,0.74,,2.01,0.19
2018-04-02 08:00:00,0.0,24.17,24.29,16.78,0.63,,2.59,0.19
2018-04-02 09:00:00,0.0,25.97,26.07,16.39,0.56,,2.75,0.14
2018-04-02 10:00:00,0.0,28.37,28.78,16.62,0.49,,4.76,0.19
2018-04-02 11:00:00,0.0,30.0,30.52,17.26,0.46,,2.01,0.19
2018-04-02 12:00:00,0.0,30.78,30.78,15.86,0.41,,3.83,0.23
2018-04-02 13:00:00,0.0,32.07,32.07,15.42,0.37,,9.24,0.19
2018-04-02 14:00:00,0.0,30.27,32.28,20.11,0.55,,13.47,0.19
2018-04-02 15:00:00,0.0,28.38,30.94,21.58,0.67,,10.22,0.26
2018-04-02 16:00:00,0.0,27.04,29.01,21.32,0.71,,10.49,0.26
2018-04-02 17:00:00,0.0,25.64,26.22,20.84,0.75,,10.62,0.44
2018-04-02 18:00:00,0.0,24.53,25.02,20.06,0.76,,9.7,0.26
2018-04-02 19:00:00,0.0,23.35,23.87,19.99,0.81,,5.86,0.26
2018-04-02 20:00:00,0.0,23.28,23.77,19.73,0.8,,2.53,0.26
2018-04-02 21:00:00,0.0,23.12,23.63,19.89,0.82,,2.01,0.19
2018-04-02 22:00:00,0.0,23.12,23.73,20.66,0.86,,0.77,0.19
2018-04-02 23:00:00,0.0,23.12,23.73,20.65,0.86,,0.53,0.44
2018-04-03 00:00:00,0.0,23.12,23.73,20.6,0.86,,0.0,0.19
2018-04-03 01:00:00,0.0,22.44,22.91,19.39,0.83,,1.26,0.19
2018-04-03 02:00:00,0.0,21.88,22.39,19.53,0.87,,1.54,0.19
2018-04-03 03:00:00,0.0,23.0,23.28,18.1,0.74,,0.77,0.19
2018-04-03 04:00:00,0.0,22.81,23.28,19.57,0.82,,1.54,0.19
2018-04-03 05:00:00,0.0,22.25,22.74,19.58,0.85,,0.0,0.19
2018-04-03 06:00:00,0.0,21.46,21.98,19.57,0.89,,1.61,0.19
2018-04-03 07:00:00,0.0,22.33,22.88,19.96,0.86,,2.9,0.44
2018-04-03 08:00:00,0.0,24.42,25.02,20.78,0.8,,1.01,0.44
2018-04-03 09:00:00,0.0,25.52,26.11,20.93,0.76,,4.65,0.65
2018-04-03 10:00:00,0.0,23.92,24.44,20.11,0.79,,2.2,0.58
2018-04-03 11:00:00,0.0,27.87,29.78,20.59,0.65,,4.41,0.58
2018-04-03 12:00:00,0.0,27.76,29.58,20.44,0.65,,3.36,0.58
2018-04-03 13:00:00,0.0,28.06,29.94,20.46,0.63,,2.53,0.58
2018-04-03 14:00:00,0.0,26.99,28.75,20.76,0.69,,1.93,0.58
2018-04-03 15:00:00,0.0,27.04,28.92,21.07,0.7,,8.61,0.58
2018-04-03 16:00:00,0.0,27.42,29.37,20.98,0.68,,9.25,0.19
2018-04-03 17:00:00,0.0,26.36,28.07,21.43,0.74,,6.2,0.19
2018-04-03 18:00:00,0.0,25.14,25.77,21.21,0.79,,4.15,0.25
2018-04-03 19:00:00,0.0,24.04,24.65,20.85,0.82,,3.99,
2018-04-03 20:00:00,0.0,23.21,23.74,20.07,0.83,,3.52,
2018-04-03 21:00:00,0.0,23.48,23.83,18.72,0.75,,0.37,
2018-04-03 22:00:00,0.0,22.87,23.13,17.88,0.74,,1.71,
2018-04-03 23:00:00,0.0,22.62,23.04,19.14,0.81,,0.98,
2018-04-04 00:00:00,0.0,22.05,22.4,18.46,0.8,,1.22,
2018-04-04 01:00:00,0.0,20.77,21.07,17.75,0.83,,0.0,
2018-04-04 02:00:00,0.0,20.63,20.91,17.56,0.83,,0.0,
2018-04-04 03:00:00,0.0,20.22,20.51,17.56,0.85,,0.37,
2018-04-04 04:00:00,0.0,20.77,21.04,17.58,0.82,,0.0,0.44
2018-04-04 05:00:00,0.0,20.77,21.07,17.75,0.83,,0.0,0.44
2018-04-04 06:00:00,0.0,20.59,20.98,18.36,0.87,,0.0,0.65
2018-04-04 07:00:00,0.0,22.07,22.44,18.6,0.81,,0.0,0.44
2018-04-04 08:00:00,0.0,25.73,26.16,19.56,0.69,,0.0,0.19
2018-04-04 09:00:00,0.0,27.52,29.11,19.99,0.64,,2.4,0.19
2018-04-04 10:00:00,0.0,28.06,29.46,19.38,0.59,,2.75,0.19
2018-04-04 11:00:00,0.0,28.37,29.94,19.71,0.6,,4.57,0.58
2018-04-04 12:00:00,0.0,29.37,30.89,19.42,0.55,,7.45,0.58
2018-04-04 13:00:00,0.0,29.43,31.7,20.71,0.6,,6.18,0.36
2018-04-04 14:00:00,0.0,29.97,32.64,21.15,0.59,,9.37,0.19
2018-04-04 15:00:00,0.0,29.97,32.55,21.02,0.59,,10.78,0.19
2018-04-04 16:00:00,0.0,28.38,30.75,21.26,0.65,,8.3,0.26
2018-04-04 17:00:00,0.0,27.32,29.3,21.11,0.69,,6.98,0.26
2018-04-04 18:00:00,0.0,25.59,26.18,20.91,0.75,,10.78,0.19
2018-04-04 19:00:00,0.0,24.34,24.97,21.01,0.82,,2.45,0.19
2018-04-04 20:00:00,0.0,23.35,24.01,21.0,0.87,,3.46,0.19
2018-04-04 21:00:00,0.0,24.34,24.97,21.0,0.82,,0.82,0.65
2018-04-04 22:00:00,0.0,23.93,24.57,21.02,0.84,,0.0,0.58
2018-04-04 23:00:00,0.0,23.62,24.32,21.41,0.87,,0.0,0.65
2018-04-05 00:00:00,0.0,23.58,24.27,21.31,0.87,,0.0,0.75
2018-04-05 01:00:00,0.0,23.56,24.28,21.55,0.89,,1.61,0.44
2018-04-05 02:00:00,0.0,23.0,23.75,21.59,0.92,,0.0,0.44
2018-04-05 03:00:00,0.0,23.0,23.75,21.59,0.92,,0.0,0.44
2018-04-05 04:00:00,0.0,23.0,23.69,21.17,0.89,,0.0,0.44
2018-04-05 05:00:00,0.0,22.44,23.16,21.22,0.93,,0.0,0.44
2018-04-05 06:00:00,0.0,22.87,23.56,21.11,0.9,,0.0,0.65
2018-04-05 07:00:00,0.0,23.12,23.81,21.19,0.89,,0.72,0.75
2018-04-05 08:00:00,0.0,23.62,24.34,21.57,0.88,,2.09,0.65
2018-04-05 09:00:00,0.0,25.22,25.89,21.52,0.8,,1.43,0.58
2018-04-05 10:00:00,0.0,26.28,27.82,20.89,0.72,,2.96,0.58
2018-04-05 11:00:00,0.0,28.06,29.99,20.58,0.64,,6.15,0.36
2018-04-05 12:00:00,0.0,28.67,30.37,19.88,0.59,,3.03,0.36
2018-04-05 13:00:00,0.0,29.74,32.04,20.68,0.58,,6.08,0.65
2018-04-05 14:00:00,0.0,29.35,31.79,21.0,0.61,,4.86,0.58
2018-04-05 15:00:00,0.0,27.37,29.38,21.12,0.69,,3.85,0.44
2018-04-05 16:00:00,0.0,26.71,28.43,20.97,0.71,,7.93,0.58
2018-04-05 17:00:00,0.0,25.98,26.48,20.25,0.71,,8.59,0.19
2018-04-05 18:00:00,0.0,24.97,25.45,19.94,0.74,,5.97,0.58
2018-04-05 19:00:00,0.0,24.36,24.78,19.44,0.74,,0.79,0.58
2018-04-05 20:00:00,0.0,24.36,24.76,19.23,0.73,,1.24,0.58
2018-04-05 21:00:00,0.0,23.82,24.19,18.92,0.74,,0.47,0.58
2018-04-05 22:00:00,0.0,23.82,24.17,18.78,0.73,,0.0,0.19
2018-04-05 23:00:00,0.0,23.12,23.54,19.18,0.79,,0.0,0.19
2018-04-06 00:00:00,0.0,22.51,22.9,18.85,0.8,,0.0,0.32
2018-04-06 01:00:00,0.0,21.88,22.29,18.85,0.83,,0.0,0.19
2018-04-06 02:00:00,0.0,22.25,22.62,18.65,0.8,,0.0,0.44
2018-04-06 03:00:00,0.0,21.69,22.03,18.29,0.81,,0.0,0.44
2018-04-06 04:00:00,0.0,22.25,22.64,18.84,0.81,,0.0,0.44
2018-04-06 05:00:00,0.0,21.13,21.49,18.31,0.84,,0.0,0.19
2018-04-06 06:00:00,0.0,20.67,21.07,18.5,0.87,,0.0,0.48
2018-04-06 07:00:00,0.0,21.52,21.85,18.22,0.82,,0.0,0.19
2018-04-06 08:00:00,0.0,24.53,24.81,18.22,0.68,,0.0,0.19
2018-04-06 09:00:00,0.0,26.72,27.54,17.44,0.57,,0.6,0.31
2018-04-06 10:00:00,0.0,27.07,28.12,18.46,0.59,,2.12,0.36
2018-04-06 11:00:00,0.0,28.78,30.23,19.36,0.57,,4.67,0.36
2018-04-06 12:00:00,0.0,28.67,30.52,20.19,0.6,,7.23,0.44
2018-04-06 13:00:00,0.0,27.51,29.63,21.29,0.69,,4.39,0.36
2018-04-06 14:00:00,0.0,28.49,30.88,21.23,0.65,,6.63,0.36
2018-04-06 15:00:00,0.0,28.49,30.97,21.39,0.66,,7.29,0.36
2018-04-06 16:00:00,0.0,27.04,28.97,21.2,0.7,,9.38,0.19
2018-04-06 17:00:00,0.0,26.06,26.63,20.91,0.73,,10.17,0.19
2018-04-06 18:00:00,0.0,24.91,25.45,20.52,0.77,,4.59,0.19
2018-04-06 19:00:00,0.0,23.35,23.91,20.28,0.83,,5.04,0.19
2018-04-06 20:00:00,0.0,23.35,23.88,20.13,0.82,,2.7,0.19
2018-04-06 21:00:00,0.0,23.12,23.64,19.96,0.82,,4.25,0.49
2018-04-06 22:00:00,0.0,22.51,23.03,19.79,0.85,,1.61,
2018-04-06 23:00:00,0.0,23.18,23.69,19.87,0.82,,0.0,
2018-04-07 00:00:00,0.0,22.63,23.11,19.56,0.83,,0.0,0.38
2018-04-07 01:00:00,0.0,23.34,23.81,19.53,0.79,,0.0,
2018-04-07 02:00:00,0.0,21.88,22.26,18.59,0.82,,0.58,
2018-04-07 03:00:00,0.0,21.88,22.31,18.99,0.84,,0.0,
2018-04-07 04:00:00,0.0,22.44,22.9,19.38,0.83,,0.0,
2018-04-07 05:00:00,0.0,21.88,22.39,19.57,0.87,,0.0,
2018-04-07 06:00:00,0.0,22.08,22.57,19.48,0.85,,0.0,0.6
2018-04-07 07:00:00,0.0,22.36,22.84,19.48,0.84,,0.0,0.0
2018-04-07 08:00:00,0.0,24.34,24.86,20.14,0.77,,0.0,0.06
2018-04-07 09:00:00,0.0,26.36,27.71,19.88,0.68,,1.61,0.26
2018-04-07 10:00:00,0.0,27.04,28.56,20.03,0.66,,3.57,0.44
2018-04-07 11:00:00,0.0,28.37,30.38,20.61,0.63,,2.09,0.36
2018-04-07 12:00:00,0.0,29.03,31.02,20.35,0.6,,0.89,0.19
2018-04-07 13:00:00,0.0,28.82,31.04,20.82,0.62,,6.79,0.26
2018-04-07 14:00:00,0.0,29.06,31.39,20.93,0.62,,6.79,0.26
2018-04-07 15:00:00,0.0,28.38,30.78,21.31,0.66,,8.95,0.26
2018-04-07 16:00:00,0.0,27.04,29.07,21.49,0.72,,8.22,0.19
2018-04-07 17:00:00,0.0,26.36,28.12,21.63,0.75,,4.09,0.19
2018-04-07 18:00:00,0.0,25.13,25.74,21.02,0.78,,4.23,0.36
2018-04-07 19:00:00,0.0,23.35,23.98,20.84,0.86,,4.55,0.19
2018-04-07 20:00:00,0.0,22.87,23.42,20.12,0.85,,4.81,
2018-04-07 21:00:00,0.0,22.33,22.88,19.97,0.87,,3.22,0.25
2018-04-07 22:00:00,0.0,22.58,23.02,19.18,0.81,,0.0,
2018-04-07 23:00:00,0.0,22.16,22.58,19.02,0.82,,0.0,
2018-04-08 00:00:00,0.0,21.43,21.81,18.52,0.83,,0.0,
2018-04-08 01:00:00,0.0,21.88,22.32,19.03,0.84,,0.0,
2018-04-08 02:00:00,0.0,21.33,21.76,18.83,0.86,,0.0,
2018-04-08 03:00:00,0.0,20.22,20.64,18.49,0.9,,0.0,
2018-04-08 04:00:00,0.0,19.63,20.16,19.0,0.96,,5.41,
2018-04-08 05:00:00,0.0,20.63,21.06,18.67,0.89,,0.0,
2018-04-08 06:00:00,0.0,20.23,20.53,17.66,0.85,,0.0,0.75
2018-04-08 07:00:00,0.0,21.67,22.03,18.39,0.82,,1.16,
2018-04-08 08:00:00,0.0,25.02,25.47,19.7,0.72,,0.45,
2018-04-08 09:00:00,0.0,26.43,27.82,20.03,0.68,,1.14,0.49
2018-04-08 10:00:00,0.0,28.38,30.61,20.99,0.64,,3.38,0.19
2018-04-08 11:00:00,0.0,28.13,30.26,20.93,0.65,,5.52,0.44
2018-04-08 12:00:00,0.0,29.17,32.2,21.93,0.65,,5.23,0.44
2018-04-08 13:00:00,0.0,29.64,33.13,22.36,0.65,,3.23,0.44
2018-04-08 14:00:00,0.0,28.74,32.28,22.85,0.71,,7.66,0.36
2018-04-08 15:00:00,0.0,28.67,32.1,22.76,0.7,,6.2,0.36
2018-04-08 16:00:00,0.0,27.87,30.64,22.28,0.72,,10.99,0.19
